Timestamp,RAM Usage (Bytes)
1719399252659,588848
1719399252759,641776
1719399252859,641808
1719399252959,1339456
1719399253059,2488248
1719399253159,730952
1719399253259,2190056
1719399253359,2261248
1719399253459,23212144
1719399253559,29413712
1719399253659,21280704
1719399253771,28499560
1719399253875,52193600
1719399253995,49111840
1719399254095,66279880
1719399254195,65468248
1719399254295,69020152
1719399254395,37456208
1719399254495,38042096
1719399254595,46969888
1719399254695,57749072
1719399254795,36102648
1719399254895,46399208
1719399254995,55768920
1719399255095,33048480
1719399255195,43328304
1719399255295,52792488
1719399255395,61191280
1719399255495,38772272
1719399255595,48979320
1719399255695,58185960
1719399255795,35288544
1719399255895,45725088
1719399255995,54289864
1719399256095,48298752
1719399256195,27843872
1719399256295,37882760
1719399256395,24119056
1719399256495,34532720
1719399256595,44436808
1719399256695,29844576
1719399256795,39347160
1719399256895,25708936
1719399256995,34749008
1719399257095,43505824
1719399257195,29547440
1719399257295,39137848
1719399257395,25529240
1719399257495,36601832
1719399257595,46094648
1719399257695,31981912
1719399257795,42601208
1719399257895,28156072
1719399257995,38469216
1719399258095,38667624
1719399258195,33823536
1719399258295,42906488
1719399258395,30273040
1719399258495,40574992
1719399258595,25620136
1719399258695,36319728
1719399258795,46598312
1719399258895,32874576
1719399258995,42276640
1719399259095,29925272
1719399259195,39179136
1719399259295,26833992
