Timestamp,RAM Usage (Bytes)
1719399223631,2936488
1719399223731,2989280
1719399223831,2989320
1719399223931,3473288
1719399224031,1811840
1719399224131,2903696
1719399224231,1953224
1719399224331,2024912
1719399224431,19789048
1719399224531,17578728
1719399224631,14783048
1719399224731,21799344
1719399224867,54124072
1719399224967,42338880
1719399225067,60038360
1719399225171,43188400
1719399225275,53953496
1719399225375,63807592
1719399225475,33597448
1719399225575,46820848
1719399225675,29450792
1719399225775,41566056
1719399225875,55135992
1719399225975,36873080
1719399226075,48937816
1719399226175,30896232
1719399226275,42721320
1719399226375,55094304
1719399226475,38124288
1719399226575,50184456
1719399226675,32096776
1719399226775,46405584
1719399226875,57157016
1719399226975,40309856
1719399227075,52921464
1719399227175,56530272
1719399227275,33709168
1719399227375,25257840
1719399227475,38290216
1719399227575,29249704
1719399227675,40320008
1719399227775,33205920
1719399227875,23898064
1719399227975,35700512
1719399228075,26685072
1719399228175,39447688
1719399228275,30285944
1719399228375,35142432
1719399228475,35191024
1719399228575,23412088
1719399228675,38095736
1719399228775,29267512
1719399228875,23420848
1719399228975,35957472
1719399229075,26642392
1719399229175,39906632
1719399229275,31537616
1719399229375,34901104
1719399229475,34652616
1719399229575,24843984
1719399229675,36740640
1719399229775,28473800
1719399229875,40959856
1719399229975,6117096
1719399230075,5951008
1719399230175,7574600
1719399230275,6096552
1719399230375,5342920
