Timestamp,RAM Usage (Bytes)
1719310032825,972840
1719310032925,1025520
1719310033025,1025552
1719310033125,1031536
1719310033225,2872112
1719310033325,1109712
1719310033425,964712
1719310033525,2297040
1719310033625,9180840
1719310033725,10700024
1719310033829,15574472
1719310033929,13499816
1719310034029,15543776
1719310034129,13083080
1719310034229,13158128
1719310034329,16163184
1719310034429,17259904
1719310034529,10599344
1719310034629,16032976
1719310034729,9980816
1719310034829,15873216
1719310034929,10677488
1719310035029,9999112
1719310035129,9722768
1719310035229,11536312
1719310035329,6791448
1719310035429,8543040
1719310035529,7164552
1719310035629,5829576
1719310035729,5137024
1719310035829,9211584
1719310035933,6571840
1719310036033,6945912
1719310036133,11710904
1719310036233,9197960
1719310036333,13894984
1719310036433,9857488
1719310036533,12659456
1719310036633,7340640
1719310036733,8961528
1719310036833,9261112
1719310036933,7422168
1719310037033,7654904
1719310037133,8864912
1719310037233,8067656
1719310037333,8534184
1719310037433,8569536
1719310037533,5533144
1719310037633,7733904
1719310037733,8669592
1719310037833,8209176
1719310037933,6572984
1719310038033,7064752
1719310038133,8478840
1719310038233,5177936
1719310038333,6827272
1719310038433,7012424
1719310038533,6664960
1719310038633,5739432
1719310038733,8087944
1719310038833,6635456
1719310038933,5230936
1719310039033,8896704
1719310039133,8144400
1719310039233,5305024
1719310039333,8212088
1719310039437,4553800
1719310039537,4647184
1719310039637,5900672
1719310039737,7656160
1719310039837,5611360
1719310039937,6676456
1719310040037,6864600
1719310040137,7437920
1719310040237,9404480
