Timestamp,RAM Usage (Bytes)
1719399301735,2636680
1719399301835,2689944
1719399301935,2689984
1719399302035,704688
1719399302135,1661344
1719399302235,2755544
1719399302335,1051256
1719399302439,5999408
1719399302555,22164104
1719399302655,17681104
1719399302755,18847784
1719399302855,42054656
1719399302967,42122520
1719399303067,59457400
1719399303167,62588256
1719399303267,51689192
1719399303367,50224624
1719399303467,61337312
1719399303567,37585160
1719399303667,50087632
1719399303767,38127568
1719399303867,55794616
1719399303967,33150136
1719399304067,44013656
1719399304167,52591928
1719399304267,41084784
1719399304367,50798272
1719399304467,59140824
1719399304567,38742080
1719399304667,47483880
1719399304767,38909584
1719399304867,49665432
1719399304967,58401680
1719399305067,35479272
1719399305167,36480856
1719399305267,46291376
1719399305367,38958440
1719399305467,24965240
1719399305567,41861864
1719399305667,28375176
1719399305767,43001944
1719399305867,28644704
1719399305967,43964320
1719399306067,27707632
1719399306167,42712880
1719399306267,30222344
1719399306367,39618528
1719399306467,25881776
1719399306567,39358040
1719399306667,26565704
1719399306767,36353384
1719399306867,24105760
1719399306967,34443248
1719399307067,45849664
1719399307167,31856096
1719399307267,42470152
1719399307367,28643024
1719399307467,39261872
1719399307567,24408600
1719399307667,36744392
1719399307767,30317504
1719399307867,42714520
1719399307967,31820368
1719399308067,43282280
