Timestamp,RAM Usage (Bytes)
1719405387217,3051952
1719405387317,2074864
1719405387417,3195136
1719405387517,3195200
1719405387617,2031896
1719405387717,5844536
1719405387817,3792568
1719405387917,4589016
1719405388017,3392072
1719405388117,6736128
1719405388217,8086024
1719405388317,6684576
1719405388417,8084656
1719405388517,7382040
1719405388617,7091312
1719405388717,5279800
1719405388817,4088432
1719405388917,5648352
1719405389025,8588576
1719405389125,4253632
1719405389225,8081672
1719405389325,5522824
1719405389425,7047976
1719405389525,6462128
1719405389625,5297296
1719405389725,8076680
1719405389825,6143840
1719405389925,6459392
1719405390025,7564928
1719405390125,5102824
1719405390225,6054184
1719405390325,6764072
1719405390425,5465408
1719405390525,6763136
1719405390625,6300008
1719405390725,5848992
1719405390825,4953312
1719405390925,4809128
1719405391025,5292520
1719405391125,5059896
1719405391225,4667672
1719405391325,5051336
1719405391425,4826616
1719405391525,5146464
1719405391625,5911368
1719405391725,4960544
1719405391825,5055216
1719405391925,4034672
1719405392025,6580896
1719405392125,6031472
1719405392225,6364240
1719405392325,4265232
1719405392425,4411008
1719405392525,5299016
1719405392625,6571872
1719405392725,5380016
1719405392825,6688072
1719405392925,6177816
1719405393025,4011184
1719405393125,3852960
1719405393229,4331352
1719405393329,5356104
1719405393429,4397120
1719405393529,5658912
1719405393629,4000080
1719405393729,3743672
1719405393829,6046352
1719405393929,4164512
1719405394029,3678480
1719405394129,4096160
1719405394229,3574472
1719405394329,5180104
1719405394429,5272816
1719405394529,6691920
1719405394629,3827184
1719405394729,5604144
1719405394829,4631144
1719405394929,3875488
1719405395029,4958480
1719405395129,4022768
1719405395229,5067912
1719405395329,4318088
1719405395429,3606736
1719405395529,3201168
1719405395629,3659328
1719405395729,4155544
1719405395829,6336624
1719405395929,4037792
1719405396029,3452440
1719405396129,4270816
1719405396229,3376272
1719405396329,4893680
1719405396429,6956784
1719405396529,2263408
1719405396629,5602664
1719405396729,4605056
1719405396829,6708384
1719405396929,5234592
1719405397029,6919408
1719405397129,4010384
1719405397229,5973944
1719405397329,4689536
