Timestamp,RAM Usage (Bytes)
1719405745815,3166776
1719405745915,2068112
1719405746015,3188384
1719405746115,3188448
1719405746215,1989144
1719405746315,4146336
1719405746415,7576128
1719405746515,7176576
1719405746615,4639408
1719405746715,9699896
1719405746835,24681968
1719405746947,40218648
1719405747047,22070512
1719405747147,30002296
1719405747247,37241352
1719405747347,36119648
1719405747447,36975200
1719405747547,37639944
1719405747647,20703768
1719405747747,23396864
1719405747847,23470032
1719405747947,28061584
1719405748047,30443464
1719405748147,30924160
1719405748247,31680672
1719405748347,31543400
1719405748447,32140608
1719405748547,32803360
1719405748647,31571328
1719405748747,37968720
1719405748847,21579976
1719405748947,26607224
1719405749047,26417976
1719405749147,30290904
1719405749247,21314184
1719405749347,22710240
1719405749447,22942936
1719405749547,27132304
1719405749647,37314928
1719405749747,38361432
1719405749847,21060488
1719405749947,31600528
1719405750047,23158456
1719405750147,28449840
1719405750247,30886288
1719405750347,33048472
1719405750447,33307816
1719405750547,36367600
1719405750651,32207528
1719405750751,30105616
1719405750851,32086632
1719405750951,33152608
1719405751051,35044864
1719405751151,32800752
1719405751251,29963816
1719405751351,29966000
1719405751451,27782232
1719405751551,26320088
1719405751651,25000104
1719405751751,21049024
1719405751851,36723296
1719405751951,33172328
1719405752051,29787208
1719405752151,26945656
1719405752251,24199400
1719405752351,21711112
1719405752451,27826240
1719405752551,27149504
1719405752651,24992904
1719405752751,28609760
1719405752851,35886360
1719405752951,34501400
1719405753051,28043328
1719405753151,34285232
1719405753251,31257696
1719405753351,27224728
1719405753451,23381056
1719405753551,19615832
1719405753651,20826832
1719405753751,20084928
1719405753851,23228560
1719405753951,18656680
1719405754051,35332976
