Timestamp,RAM Usage (Bytes)
1719405604570,2294648
1719405604670,1576800
1719405604770,2697464
1719405604870,2697536
1719405604970,2784032
1719405605074,5938368
1719405605174,7252800
1719405605274,4938736
1719405605374,7355200
1719405605482,4791208
1719405605610,28303048
1719405605710,25971136
1719405605810,36605312
1719405605910,40164664
1719405606010,24738368
1719405606110,27366568
1719405606210,28050888
1719405606310,38119272
1719405606410,38405448
1719405606510,40346752
1719405606610,39755440
1719405606710,20653816
1719405606810,22377408
1719405606910,24102592
1719405607010,25746184
1719405607110,25741856
1719405607210,26892296
1719405607310,28857040
1719405607410,30792432
1719405607510,32724720
1719405607610,33376920
1719405607710,39329760
1719405607810,21460264
1719405607910,24908272
1719405608010,26659440
1719405608110,35972240
1719405608210,37836528
1719405608310,26434256
1719405608410,35562000
1719405608510,23523672
1719405608610,27083992
1719405608710,28001312
1719405608810,29319200
1719405608910,29289472
1719405609010,30057160
1719405609110,31521232
1719405609210,32632120
1719405609310,34831936
1719405609410,20765840
1719405609510,34200456
1719405609610,31406064
1719405609710,27119368
1719405609810,26264360
1719405609910,29528904
1719405610010,27481512
1719405610110,26741856
1719405610210,25964184
1719405610310,24143720
1719405610410,25166608
1719405610510,25715728
1719405610610,27855744
1719405610710,28454368
1719405610810,26580696
1719405610910,25441400
1719405611010,25767312
1719405611110,25990088
1719405611210,26313448
1719405611310,25967296
1719405611410,26260528
1719405611510,23873392
1719405611610,22116624
1719405611710,18370856
1719405611810,34796440
1719405611910,30264320
1719405612010,28869936
1719405612110,25385440
1719405612210,21435888
1719405612310,18411152
1719405612410,34651008
1719405612510,29198848
1719405612610,26417960
1719405612710,23571824
1719405612814,35883480
1719405612914,19527120
