Timestamp,RAM Usage (Bytes)
1719405532910,577584
1719405533010,2531792
1719405533110,1031656
1719405533210,1031720
1719405533310,2312144
1719405533410,2691952
1719405533510,5489832
1719405533610,7096176
1719405533710,6183656
1719405533810,12027800
1719405533910,16168928
1719405534010,28466848
1719405534110,26128176
1719405534210,26297600
1719405534310,25446344
1719405534410,25637208
1719405534510,25575696
1719405534610,25855040
1719405534710,23436104
1719405534810,21466400
1719405534910,21379568
1719405535010,19223632
1719405535110,20465528
1719405535210,16987432
1719405535310,17820112
1719405535410,17819240
1719405535510,16066520
1719405535610,15024096
1719405535710,26888336
1719405535810,25960856
1719405535910,26216272
1719405536010,26329488
1719405536110,25595888
1719405536210,15527584
1719405536310,16825976
1719405536410,16735136
1719405536510,16792512
1719405536610,17985720
1719405536710,18371592
1719405536810,18103512
1719405536910,17793912
1719405537010,16959888
1719405537110,15250560
1719405537210,17539152
1719405537310,17311096
1719405537410,17760704
1719405537510,19695352
1719405537610,19696344
1719405537710,20041224
1719405537810,21303104
1719405537914,17739288
1719405538018,15880800
1719405538118,15157792
1719405538218,14616904
1719405538318,14362392
1719405538418,14360752
1719405538518,12394184
1719405538618,12975200
1719405538718,13801392
1719405538818,12842320
1719405538918,11574392
1719405539018,23053600
1719405539118,21083488
1719405539218,19498336
1719405539318,17800160
1719405539418,18500120
1719405539518,16196376
1719405539618,15401456
1719405539718,13865304
1719405539818,13142240
1719405539918,22662240
1719405540018,21219344
1719405540122,4071896
1719405540222,11979912
1719405540322,14889248
1719405540422,10026192
1719405540522,16035680
1719405540622,14951080
1719405540722,14782760
1719405540822,14187544
1719405540922,12670328
1719405541022,12230864
1719405541122,11235656
1719405541222,11448072
1719405541322,9932672
1719405541422,9006104
1719405541522,9028080
1719405541622,9950048
1719405541722,10333400
