Timestamp,RAM Usage (Bytes)
1719919188799,2880800
1719919188899,1717984
1719919188999,2785696
1719919189099,2785760
1719919189199,1893232
1719919189299,862032
1719919189399,6460472
1719919189515,16746080
1719919189623,28555952
1719919189723,35858432
1719919189823,42997464
1719919189923,46923160
1719919190023,42787384
1719919190123,36867504
1719919190223,29817320
1719919190323,25320184
1719919190423,44452176
1719919190523,37551440
1719919190623,32991232
1719919190723,25774768
1719919190823,45618392
1719919190923,39004504
1719919191023,34400536
1719919191123,28692832
1719919191223,47202432
1719919191323,42073248
1719919191423,35687048
1719919191523,29819008
1719919191623,24505448
1719919191723,44200392
1719919191823,40365704
1719919191923,30373544
1719919192023,27168144
1719919192123,46523464
1719919192223,40183464
1719919192323,36067656
1719919192423,30976496
1719919192523,47217296
1719919192623,42881184
1719919192723,35387120
1719919192823,28894496
1719919192923,46022472
1719919193023,39029936
1719919193123,33932184
1719919193223,29011672
1719919193323,31047744
1719919193423,43915320
1719919193523,38324352
1719919193623,33165712
1719919193723,26952160
1719919193823,46821760
1719919193923,39413760
1719919194023,32886840
1719919194123,27676056
1719919194223,23051464
1719919194323,42602832
1719919194423,39572856
1719919194523,35467328
1719919194623,33206656
1719919194723,29496400
1719919194823,24291608
1719919194923,44585512
1719919195023,39286752
1719919195123,35586584
1719919195223,34661280
1719919195323,30639040
1719919195423,26474456
1719919195523,44803472
1719919195623,39610624
1719919195723,35474952
1719919195823,28167832
1719919195923,24308288
1719919196023,44224104
1719919196123,38861672
1719919196223,35662360
1719919196323,30358896
1719919196423,26863976
1719919196523,34200720
1719919196623,40993472
1719919196723,36673136
1719919196823,30320720
1719919196923,28394256
1719919197023,23606048
1719919197123,44286792
1719919197223,39924248
1719919197323,35190384
1719919197423,29775288
1719919197523,33342752
1719919197623,40832696
1719919197723,38731800
1719919197823,37292920
1719919197923,31202240
1719919198023,28930424
1719919198123,24776792
1719919198223,43495184
1719919198323,36418632
1719919198423,17484872
1719919198523,17917856
1719919198623,19743376
1719919198723,23171240
1719919198823,24347904
1719919198923,14882584
1719919199023,20886648
1719919199123,24894384
1719919199223,29310344
1719919199323,16069264
1719919199423,22007720
1719919199523,26296384
1719919199623,28520648
1719919199723,18165000
1719919199823,24338864
1719919199923,16705024
1719919200023,24035800
1719919200123,29438160
1719919200223,17508736
1719919200323,20721712
1719919200423,24069896
1719919200523,28789712
1719919200623,17073392
1719919200723,21743640
1719919200823,25417296
1719919200923,28961112
1719919201023,17876976
1719919201123,20469224
1719919201223,24838784
1719919201323,27018176
1719919201423,28968016
1719919201523,18773760
1719919201623,21968808
1719919201723,26136888
1719919201823,22220568
1719919201923,21197624
1719919202023,25355544
1719919202123,29243352
1719919202223,17622488
1719919202323,23395160
1719919202423,26795976
1719919202523,16495264
1719919202623,18869056
1719919202723,24311536
1719919202823,29354840
1719919202923,17284848
1719919203023,21962536
1719919203123,25083784
1719919203224,29362768
1719919203324,19740968
1719919203424,23225568
1719919203524,22663128
1719919203624,28082448
1719919203724,16841864
1719919203824,20294840
1719919203924,23002328
1719919204024,14862168
1719919204124,19624728
