Timestamp,RAM Usage (Bytes)
1719407142021,2238600
1719407142121,1471104
1719407142221,2380312
1719407142321,1709688
1719407142421,1709696
1719407142525,2583944
1719407142625,4904424
1719407142729,21396880
1719407142841,27025072
1719407142941,36100624
1719407143041,42816904
1719407143141,38283968
1719407143241,35886912
1719407143341,35552976
1719407143441,45842192
1719407143541,40599056
1719407143641,35843032
1719407143741,39676352
1719407143841,39655120
1719407143941,33411704
1719407144041,32529080
1719407144141,48317776
1719407144241,47495952
1719407144341,48110232
1719407144441,43458864
1719407144541,45243760
1719407144641,44769920
1719407144741,39244056
1719407144841,38178272
1719407144941,34667448
1719407145041,27619448
1719407145141,46108456
1719407145241,26704992
1719407145341,45948168
1719407145441,44470928
1719407145541,44854040
1719407145641,39642048
1719407145741,32781472
1719407145841,25953528
1719407145941,44604192
1719407146041,44668696
1719407146141,42672944
1719407146245,36887016
1719407146345,30087216
1719407146445,36644032
1719407146545,30598648
1719407146645,46945688
1719407146745,48172696
1719407146845,42686720
1719407146945,39268216
1719407147045,41702744
1719407147145,43955600
1719407147245,41358944
1719407147345,43109280
1719407147445,44626808
1719407147545,39993744
1719407147645,35546456
1719407147745,35832128
1719407147845,29759224
1719407147945,27598392
1719407148045,26331136
1719407148145,28575224
1719407148245,24466648
1719407148345,43128504
1719407148445,37779552
1719407148545,32805888
1719407148645,28787184
1719407148745,29453712
1719407148845,26754408
1719407148945,24038720
1719407149045,23003080
1719407149145,42714632
1719407149245,41073520
1719407149345,38758232
1719407149445,35860624
1719407149545,32282848
1719407149645,29867520
1719407149745,26947736
1719407149845,43761824
1719407149945,42462680
1719407150045,39872984
1719407150145,33939296
1719407150245,32155656
1719407150345,26622632
1719407150445,43844688
1719407150545,41805896
1719407150645,43488568
1719407150745,42743168
1719407150845,39230264
1719407150945,39608368
1719407151045,43022560
1719407151145,27393680
1719407151245,20449832
1719407151345,17264872
1719407151445,22252736
1719407151545,22055440
1719407151645,28043040
1719407151745,22086360
1719407151845,15471440
1719407151945,24255824
1719407152045,15074448
1719407152145,20541840
1719407152245,27851192
1719407152345,20750648
1719407152445,27771080
1719407152545,21181184
1719407152645,19190880
1719407152745,17807528
1719407152845,23888448
1719407152945,18757776
1719407153045,26996624
1719407153145,18590384
1719407153249,28326528
1719407153349,19488864
1719407153449,28286136
1719407153549,19390856
1719407153649,23619808
1719407153753,29303832
1719407153853,21783000
1719407153953,29057744
1719407154053,25420088
1719407154153,15343696
1719407154253,22265584
1719407154353,28159432
1719407154453,20512568
1719407154553,27976624
1719407154653,20316104
1719407154753,26449968
1719407154853,15601248
1719407154953,23772392
1719407155053,28990088
1719407155153,20629888
1719407155253,28542048
1719407155353,18233136
1719407155453,26310328
1719407155553,15909912
1719407155653,25001728
1719407155753,29641928
1719407155853,22592576
1719407155953,29443032
1719407156053,20133584
1719407156153,24907256
1719407156253,17556944
1719407156353,21932888
