Timestamp,RAM Usage (Bytes)
1719406752773,263184
1719406752873,2024312
1719406752973,3086776
1719406753073,3086840
1719406753173,1769912
1719406753273,2497448
1719406753373,4701560
1719406753481,6953912
1719406753581,18369920
1719406753689,35068392
1719406753789,31999480
1719406753889,33177848
1719406753989,34760960
1719406754089,32614888
1719406754189,26276008
1719406754289,24922888
1719406754389,23458576
1719406754489,24766864
1719406754589,28243608
1719406754689,29095552
1719406754789,27919792
1719406754889,26791232
1719406754989,25121432
1719406755089,24607536
1719406755189,25566616
1719406755289,25963232
1719406755389,26759800
1719406755489,26096816
1719406755589,31185952
1719406755689,42322688
1719406755789,42290136
1719406755889,39544928
1719406755989,40065752
1719406756089,38989680
1719406756189,36681872
1719406756289,33049336
1719406756389,31462904
1719406756489,29215896
1719406756589,26772952
1719406756689,28514304
1719406756789,28540448
1719406756889,26928208
1719406756989,24884512
1719406757089,29396816
1719406757189,41965456
1719406757289,42463560
1719406757389,39000552
1719406757489,39750056
1719406757589,38527856
1719406757689,37971952
1719406757789,36128832
1719406757889,34151832
1719406757989,32374624
1719406758089,32151528
1719406758189,32191344
1719406758289,33352888
1719406758389,32152144
1719406758489,32342744
1719406758589,31628240
1719406758689,31196848
1719406758789,33038560
1719406758889,34075960
1719406758989,35145016
1719406759089,33399304
1719406759189,34382240
1719406759289,34097904
1719406759389,34250232
1719406759489,33981376
1719406759589,34321664
1719406759689,32584936
1719406759789,31166168
1719406759889,26239360
1719406759989,27245624
1719406760090,24625320
1719406760190,23467624
1719406760290,24305800
1719406760390,25637184
1719406760490,25600440
1719406760590,24500440
1719406760690,24940528
1719406760790,24944224
1719406760890,23592832
1719406760990,25706304
1719406761090,27385104
1719406761190,29017648
1719406761290,30089080
1719406761390,28416944
1719406761490,27169848
1719406761590,27935160
1719406761690,30070672
1719406761790,28081536
1719406761890,29591584
1719406761990,39430096
1719406762090,40042088
1719406762190,39487640
1719406762290,39852744
1719406762390,39665384
1719406762490,16333464
1719406762590,15052880
1719406762690,24771520
1719406762790,23288640
1719406762890,22921360
1719406762990,20185192
1719406763090,18824248
1719406763190,16367200
1719406763290,14688376
1719406763390,24543328
1719406763490,23219528
1719406763590,22682376
1719406763690,20208440
1719406763790,16574240
1719406763890,14525720
1719406763990,18278448
1719406764090,23555912
1719406764190,19441392
1719406764290,19905976
1719406764390,17184376
1719406764490,16755712
1719406764590,13534072
1719406764690,19212504
1719406764790,23820368
1719406764890,22021448
1719406764990,21849992
1719406765090,22969344
1719406765190,19606576
1719406765290,19285976
1719406765390,18038464
1719406765490,16459616
1719406765590,14572368
1719406765690,24786032
1719406765790,22648648
1719406765890,19681192
1719406765990,17090224
1719406766090,17283168
1719406766190,15108632
1719406766290,20300240
1719406766390,17726704
1719406766490,16361208
1719406766590,14424456
1719406766690,23865128
1719406766790,19841544
1719406766890,8153392
1719406766990,7607120
1719406767090,8197248
1719406767190,5714144
1719406767290,8406160
1719406767390,5784304
1719406767490,7346536
1719406767590,7301968
1719406767690,7045528
1719406767790,9615760
1719406767890,8792968
